Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.256834745407104	0	24.487804	9.2158985	53.0	12.0	24.48780487804878	9.215898117289974	1004	1004
11.121767520904541	1	10.151515	3.6937394	24.0	5.0	10.151515151515152	3.6937392741675756	1005	2009
11.7722327709198	2	6.605263	1.6903671	13.0	4.0	6.605263157894737	1.6903670371317603	1004	3013
12.588396787643433	3	5.133333	1.068268	10.0	4.0	5.133333333333334	1.068268028725273	1001	4014
13.219615936279297	4	4.327586	0.6730766	8.0	3.0	4.327586206896552	0.6730765964118324	1004	5018
13.924530029296875	5	3.8576922	0.43736368	6.0	3.0	3.8576923076923078	0.43736367275817584	1003	6021
14.663172245025635	6	3.4232082	0.5076957	5.0	3.0	3.42320819112628	0.507695671857667	1003	7024
15.446998357772827	7	3.095679	0.29415056	4.0	3.0	3.095679012345679	0.2941505378921385	1003	8027
16.291724920272827	8	3.002994	0.054635588	4.0	3.0	3.002994011976048	0.05463559158950496	1003	9030
17.079552173614502	9	3.0	0.0	3.0	3.0	3.0	0.0	1002	10032
18.28268313407898	10	3.0	0.0	3.0	3.0	3.0	0.0	1002	11034
19.131486892700195	11	2.997006	0.054635588	3.0	2.0	2.997005988023952	0.05463559158950496	1001	12035
19.90697407722473	12	2.9791667	0.14282614	3.0	2.0	2.9791666666666665	0.1428261375083551	1001	13036
20.64905333518982	13	2.9212828	0.26929685	3.0	2.0	2.9212827988338192	0.2692968685424021	1002	14038
21.639861345291138	14	2.7756233	0.4171712	3.0	2.0	2.775623268698061	0.41717120436602106	1002	15040
22.536087036132812	15	2.4583333	0.4982609	3.0	2.0	2.4583333333333335	0.4982608642958916	1003	16043
23.553245782852173	16	2.176087	0.3808941	3.0	2.0	2.1760869565217393	0.3808941326204045	1001	17044
24.51823401451111	17	2.0242424	0.15380095	3.0	2.0	2.0242424242424244	0.15380093988423663	1002	18046
25.43004012107849	18	2.002	0.044676617	3.0	2.0	2.002	0.044676615807377355	1001	19047
26.479023456573486	19	2.0	0.0	2.0	2.0	2.0	0.0	1002	20049
27.796261072158813	20	2.0	0.0	2.0	2.0	2.0	0.0	1002	21051
28.869197130203247	21	2.0	0.0	2.0	2.0	2.0	0.0	1002	22053
29.920722723007202	22	2.0	0.0	2.0	2.0	2.0	0.0	1002	23055
30.961082458496094	23	2.0	0.0	2.0	2.0	2.0	0.0	1002	24057
32.029046058654785	24	2.0	0.0	2.0	2.0	2.0	0.0	1002	25059
33.10743999481201	25	2.0	0.0	2.0	2.0	2.0	0.0	1002	26061
34.18780493736267	26	2.0	0.0	2.0	2.0	2.0	0.0	1002	27063
35.28893423080444	27	2.0	0.0	2.0	2.0	2.0	0.0	1002	28065
36.311443567276	28	2.0	0.0	2.0	2.0	2.0	0.0	1002	29067
37.38334584236145	29	2.0	0.0	2.0	2.0	2.0	0.0	1002	30069
38.619410276412964	30	2.0	0.0	2.0	2.0	2.0	0.0	1002	31071
39.6844596862793	31	2.0	0.0	2.0	2.0	2.0	0.0	1002	32073
40.82079029083252	32	2.0	0.0	2.0	2.0	2.0	0.0	1002	33075
41.96665716171265	33	2.0	0.0	2.0	2.0	2.0	0.0	1002	34077
43.09487771987915	34	2.0	0.0	2.0	2.0	2.0	0.0	1002	35079
