Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.471638202667236	0	24.487804	9.2158985	53.0	12.0	24.48780487804878	9.215898117289974	1004	1004
6.0701963901519775	1	10.151515	3.6937394	24.0	5.0	10.151515151515152	3.6937392741675756	1005	2009
6.7780749797821045	2	6.605263	1.6903671	13.0	4.0	6.605263157894737	1.6903670371317603	1004	3013
7.361684083938599	3	5.133333	1.068268	10.0	4.0	5.133333333333334	1.068268028725273	1001	4014
8.241563320159912	4	4.327586	0.6730766	8.0	3.0	4.327586206896552	0.6730765964118324	1004	5018
9.310555934906006	5	3.8576922	0.43736368	6.0	3.0	3.8576923076923078	0.43736367275817584	1003	6021
10.247768640518188	6	3.4232082	0.5076957	5.0	3.0	3.42320819112628	0.507695671857667	1003	7024
11.32142162322998	7	3.095679	0.29415056	4.0	3.0	3.095679012345679	0.2941505378921385	1003	8027
12.608771085739136	8	3.002994	0.054635588	4.0	3.0	3.002994011976048	0.05463559158950496	1003	9030
13.537341594696045	9	3.0	0.0	3.0	3.0	3.0	0.0	1002	10032
14.463690757751465	10	3.0	0.0	3.0	3.0	3.0	0.0	1002	11034
15.31929063796997	11	2.997006	0.054635588	3.0	2.0	2.997005988023952	0.05463559158950496	1001	12035
16.240528106689453	12	2.9791667	0.14282614	3.0	2.0	2.9791666666666665	0.1428261375083551	1001	13036
17.396219968795776	13	2.9212828	0.26929685	3.0	2.0	2.9212827988338192	0.2692968685424021	1002	14038
18.477408170700073	14	2.7756233	0.4171712	3.0	2.0	2.775623268698061	0.41717120436602106	1002	15040
19.605120182037354	15	2.4583333	0.4982609	3.0	2.0	2.4583333333333335	0.4982608642958916	1003	16043
20.71499252319336	16	2.176087	0.3808941	3.0	2.0	2.1760869565217393	0.3808941326204045	1001	17044
21.858038663864136	17	2.0242424	0.15380095	3.0	2.0	2.0242424242424244	0.15380093988423663	1002	18046
23.165509700775146	18	2.002	0.044676617	3.0	2.0	2.002	0.044676615807377355	1001	19047
24.423078298568726	19	2.0	0.0	2.0	2.0	2.0	0.0	1002	20049
25.56878924369812	20	2.0	0.0	2.0	2.0	2.0	0.0	1002	21051
26.743460178375244	21	2.0	0.0	2.0	2.0	2.0	0.0	1002	22053
27.920142650604248	22	2.0	0.0	2.0	2.0	2.0	0.0	1002	23055
29.072863817214966	23	2.0	0.0	2.0	2.0	2.0	0.0	1002	24057
30.19434952735901	24	2.0	0.0	2.0	2.0	2.0	0.0	1002	25059
31.352543592453003	25	2.0	0.0	2.0	2.0	2.0	0.0	1002	26061
32.51127028465271	26	2.0	0.0	2.0	2.0	2.0	0.0	1002	27063
33.70593190193176	27	2.0	0.0	2.0	2.0	2.0	0.0	1002	28065
34.74708652496338	28	2.0	0.0	2.0	2.0	2.0	0.0	1002	29067
35.8337287902832	29	2.0	0.0	2.0	2.0	2.0	0.0	1002	30069
36.99438786506653	30	2.0	0.0	2.0	2.0	2.0	0.0	1002	31071
38.03848910331726	31	2.0	0.0	2.0	2.0	2.0	0.0	1002	32073
39.163023710250854	32	2.0	0.0	2.0	2.0	2.0	0.0	1002	33075
40.20865488052368	33	2.0	0.0	2.0	2.0	2.0	0.0	1002	34077
41.4138548374176	34	2.0	0.0	2.0	2.0	2.0	0.0	1002	35079
42.49541711807251	35	2.0	0.0	2.0	2.0	2.0	0.0	1002	36081
43.70794081687927	36	2.0	0.0	2.0	2.0	2.0	0.0	1002	37083
44.85938596725464	37	2.0	0.0	2.0	2.0	2.0	0.0	1002	38085
46.02179312705994	38	2.0	0.0	2.0	2.0	2.0	0.0	1002	39087
47.05253624916077	39	2.0	0.0	2.0	2.0	2.0	0.0	1002	40089
48.30291223526001	40	2.0	0.0	2.0	2.0	2.0	0.0	1002	41091
49.51613092422485	41	2.0	0.0	2.0	2.0	2.0	0.0	1002	42093
50.69748568534851	42	2.0	0.0	2.0	2.0	2.0	0.0	1002	43095
51.90507626533508	43	2.0	0.0	2.0	2.0	2.0	0.0	1002	44097
53.079612731933594	44	2.0	0.0	2.0	2.0	2.0	0.0	1002	45099
54.21029257774353	45	2.0	0.0	2.0	2.0	2.0	0.0	1002	46101
55.31956148147583	46	2.0	0.0	2.0	2.0	2.0	0.0	1002	47103
56.36817979812622	47	2.0	0.0	2.0	2.0	2.0	0.0	1002	48105
57.496082067489624	48	2.0	0.0	2.0	2.0	2.0	0.0	1002	49107
58.68634057044983	49	2.0	0.0	2.0	2.0	2.0	0.0	1002	50109
59.89601111412048	50	2.0	0.0	2.0	2.0	2.0	0.0	1002	51111
61.208475828170776	51	2.0	0.0	2.0	2.0	2.0	0.0	1002	52113
62.477760553359985	52	2.0	0.0	2.0	2.0	2.0	0.0	1002	53115
63.62840557098389	53	2.0	0.0	2.0	2.0	2.0	0.0	1002	54117
64.80961036682129	54	2.0	0.0	2.0	2.0	2.0	0.0	1002	55119
65.98491525650024	55	2.0	0.0	2.0	2.0	2.0	0.0	1002	56121
67.20926785469055	56	2.0	0.0	2.0	2.0	2.0	0.0	1002	57123
