Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.012314319610596	0	13.210526	9.510819	53.0	4.0	13.210526315789474	9.510819032573384	1004	1004
6.8159074783325195	1	7.375	3.654042	24.0	3.0	7.375	3.65404187973038	1003	2007
7.482263803482056	2	5.510989	2.3032205	14.0	3.0	5.510989010989011	2.3032204185840612	1003	3010
8.2389976978302	3	4.5429864	1.8010072	14.0	2.0	4.542986425339366	1.8010072960315056	1004	4014
8.986304998397827	4	4.1065574	1.2630134	8.0	2.0	4.10655737704918	1.263013421324405	1002	5016
9.903539419174194	5	3.752809	1.1638844	9.0	2.0	3.752808988764045	1.1638844191081852	1002	6018
11.141574621200562	6	3.6245487	0.9926682	9.0	2.0	3.624548736462094	0.9926681919561582	1004	7022
12.11163330078125	7	3.615108	0.9704566	8.0	2.0	3.615107913669065	0.9704566654074651	1005	8027
12.961821556091309	8	3.25	0.8291562	6.0	2.0	3.25	0.82915619758885	1001	9028
13.842141151428223	9	3.2076678	0.8928212	8.0	2.0	3.207667731629393	0.89282120511008	1004	10032
14.736406087875366	10	2.985119	0.7498523	7.0	2.0	2.9851190476190474	0.749852356971848	1003	11035
15.6336669921875	11	2.8739254	0.7691262	8.0	2.0	2.8739255014326646	0.7691261779087482	1003	12038
16.597465753555298	12	2.730245	0.68517643	6.0	2.0	2.7302452316076296	0.685176398713971	1002	13040
17.561516761779785	13	2.5277777	0.60028285	5.0	2.0	2.5277777777777777	0.6002828551381753	1001	14041
18.67110538482666	14	2.3947368	0.5355059	4.0	2.0	2.3947368421052633	0.5355058893627416	1001	15042
19.90565252304077	15	2.2772727	0.49122465	5.0	2.0	2.2772727272727273	0.4912246460557145	1002	16044
21.041465520858765	16	2.1973684	0.4034849	4.0	2.0	2.1973684210526314	0.4034849344598921	1002	17046
22.150928497314453	17	2.1207628	0.35089633	5.0	2.0	2.1207627118644066	0.3508963263272129	1001	18047
23.39010190963745	18	2.0512295	0.22957222	4.0	2.0	2.0512295081967213	0.22957222467533195	1001	19048
24.606301069259644	19	2.0303643	0.1715878	3.0	2.0	2.0303643724696356	0.1715878123706951	1003	20051
