Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.0002737045288086	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
1.479891300201416	1	16.42623	6.9505486	41.0	9.0	16.42622950819672	6.950549020403416	1002	2004
1.833857774734497	2	27.108109	16.109062	76.0	10.0	27.10810810810811	16.109060374536895	1003	3007
2.222665548324585	3	56.88889	32.998127	158.0	14.0	56.888888888888886	32.998129389555956	1024	4031
2.5990777015686035	4	105.2	53.29128	200.0	25.0	105.2	53.291275083262924	1052	5083
2.923330307006836	5	128.22223	64.63019	200.0	33.0	128.22222222222223	64.63019208075326	1154	6237
3.197676420211792	6	131.25	49.19794	200.0	36.0	131.25	49.197942030129674	1050	7287
3.547043800354004	7	119.22222	22.919073	161.0	94.0	119.22222222222223	22.919073947637674	1073	8360
3.8769736289978027	8	123.55556	33.671986	200.0	80.0	123.55555555555556	33.671983445229394	1112	9472
4.297121524810791	9	124.44444	35.295925	200.0	77.0	124.44444444444444	35.29592708990376	1120	10592
4.704715013504028	10	125.888885	45.957573	200.0	65.0	125.88888888888889	45.95757571317376	1133	11725
5.0497963428497314	11	104.0	33.117973	176.0	56.0	104.0	33.117970952339455	1040	12765
5.398699045181274	12	101.7	28.754305	168.0	60.0	101.7	28.75430402565849	1017	13782
5.7866151332855225	13	99.09091	12.354275	121.0	83.0	99.0909090909091	12.354274530443044	1090	14872
6.099736452102661	14	96.72727	21.1148	135.0	64.0	96.72727272727273	21.114798382740993	1064	15936
6.365212678909302	15	104.1	23.993542	154.0	73.0	104.1	23.993540797472974	1041	16977
6.645672082901001	16	105.6	19.10602	145.0	80.0	105.6	19.10601999370879	1056	18033
7.003185033798218	17	102.7	20.42572	140.0	68.0	102.7	20.425719081589268	1027	19060
7.375685453414917	18	116.44444	38.32351	200.0	72.0	116.44444444444444	38.32350920811782	1048	20108
7.727818489074707	19	128.625	26.748539	174.0	89.0	128.625	26.7485396797657	1029	21137
8.17095947265625	20	143.0	38.52921	200.0	101.0	143.0	38.52920969861697	1144	22281
8.440400838851929	21	152.57143	24.31259	200.0	113.0	152.57142857142858	24.312590170862638	1068	23349
8.89301872253418	22	163.42857	20.437061	200.0	142.0	163.42857142857142	20.43706117297091	1144	24493
9.283869981765747	23	195.5	6.5255904	200.0	184.0	195.5	6.525590650150631	1173	25666
9.684077024459839	24	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	26863
10.056138277053833	25	194.66667	7.630349	200.0	182.0	194.66666666666666	7.630348761506398	1168	28031
