Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.06977391242981	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
4.444403171539307	1	25.4	12.397177	58.0	10.0	25.4	12.397177098033245	1016	2018
4.771247386932373	2	41.32	17.656094	73.0	13.0	41.32	17.65609243292524	1033	3051
5.09599232673645	3	52.842106	15.748896	84.0	22.0	52.8421052631579	15.74889522573012	1004	4055
5.413593530654907	4	77.84615	25.692999	125.0	35.0	77.84615384615384	25.69299860885827	1012	5067
5.700150728225708	5	69.3125	21.388428	110.0	32.0	69.3125	21.38842779986411	1109	6176
5.980982542037964	6	98.36364	34.85104	161.0	48.0	98.36363636363636	34.85104074948572	1082	7258
6.352060556411743	7	99.454544	37.565372	199.0	50.0	99.45454545454545	37.56537002071707	1094	8352
6.697881460189819	8	114.22222	33.5949	180.0	54.0	114.22222222222223	33.59489967168554	1028	9380
7.038771629333496	9	144.85715	20.46899	184.0	122.0	144.85714285714286	20.468990982379538	1014	10394
29.954709768295288	10	168.66667	28.668604	200.0	112.0	168.66666666666666	28.66860458565936	1012	11406
30.320624351501465	11	156.14285	25.952864	200.0	122.0	156.14285714285714	25.952861507127942	1093	12499
30.713633060455322	12	185.33333	26.379707	200.0	127.0	185.33333333333334	26.37970600459544	1112	13611
31.105091333389282	13	184.83333	23.240889	200.0	139.0	184.83333333333334	23.240888298188793	1109	14720
31.459434986114502	14	188.0	19.899748	200.0	146.0	188.0	19.8997487421324	1128	15848
31.850471019744873	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	17048
32.230767488479614	16	194.16667	13.04373	200.0	165.0	194.16666666666666	13.043729868748771	1165	18213
32.61728620529175	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19413
33.01512122154236	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20613
33.39634680747986	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21813
56.550663471221924	20	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	23003
56.956509590148926	21	190.66667	16.448572	200.0	155.0	190.66666666666666	16.44857305530044	1144	24147
57.328232288360596	22	164.14285	14.652435	182.0	135.0	164.14285714285714	14.652435891380668	1149	25296
57.684690952301025	23	180.5	16.560495	200.0	159.0	180.5	16.560495161679196	1083	26379
58.008909940719604	24	146.57143	21.165047	177.0	119.0	146.57142857142858	21.165046271470075	1026	27405
58.347243785858154	25	152.28572	15.021074	175.0	129.0	152.28571428571428	15.021073632108475	1066	28471
58.68121266365051	26	149.14285	14.710818	172.0	131.0	149.14285714285714	14.710817899264002	1044	29515
59.020567178726196	27	153.85715	22.999556	200.0	128.0	153.85714285714286	22.999556339997838	1077	30592
59.3507297039032	28	144.71428	11.780302	164.0	130.0	144.71428571428572	11.78030178747903	1013	31605
59.72292494773865	29	156.85715	18.984419	200.0	137.0	156.85714285714286	18.98441896043453	1098	32703
81.57970881462097	30	157.28572	27.587337	192.0	120.0	157.28571428571428	27.5873381189595	1101	33804
81.87986016273499	31	151.0	16.784348	181.0	130.0	151.0	16.784346448828018	1057	34861
82.26064443588257	32	148.28572	19.196089	191.0	131.0	148.28571428571428	19.196088036846657	1038	35899
82.55749368667603	33	149.42857	21.39998	175.0	120.0	149.42857142857142	21.39998092694172	1046	36945
82.85752487182617	34	150.57143	14.773113	168.0	122.0	150.57142857142858	14.77311402376573	1054	37999
83.20860719680786	35	162.14285	17.691229	192.0	136.0	162.14285714285714	17.691229234757394	1135	39134
83.61276531219482	36	169.42857	21.552973	200.0	142.0	169.42857142857142	21.552972236907326	1186	40320
84.0234534740448	37	185.16667	16.13915	200.0	163.0	185.16666666666666	16.13915184333496	1111	41431
84.40238976478577	38	199.0	1.8257419	200.0	195.0	199.0	1.8257418583505538	1194	42625
84.78556442260742	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43825
