Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.9708564281463623	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
4.450514316558838	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
4.749128341674805	2	34.931034	19.55352	87.0	10.0	34.93103448275862	19.553518132132606	1013	3079
5.041835784912109	3	42.25	23.542957	115.0	15.0	42.25	23.54295719176615	1014	4093
5.613207101821899	4	51.6	21.159868	117.0	21.0	51.6	21.15986767444447	1032	5125
5.987134695053101	5	52.736843	12.497756	86.0	37.0	52.73684210526316	12.497756031271154	1002	6127
6.349788665771484	6	55.77778	18.686167	95.0	33.0	55.77777777777778	18.686167062995366	1004	7131
6.764761447906494	7	70.2	34.618298	134.0	32.0	70.2	34.61829959236396	1053	8184
7.1501288414001465	8	60.47059	23.519999	113.0	28.0	60.470588235294116	23.519998116893742	1028	9212
7.4710915088653564	9	71.066666	27.081278	153.0	41.0	71.06666666666666	27.081276845000414	1066	10278
12.746108293533325	10	72.42857	20.465002	110.0	46.0	72.42857142857143	20.4650024805914	1014	11292
13.052757263183594	11	77.84615	30.571093	152.0	37.0	77.84615384615384	30.571092816193723	1012	12304
13.37299919128418	12	83.916664	23.023388	119.0	54.0	83.91666666666667	23.023387867316334	1007	13311
13.737602710723877	13	100.0	33.647907	141.0	36.0	100.0	33.647909566298736	1100	14411
14.01285982131958	14	111.22222	27.107924	145.0	51.0	111.22222222222223	27.107923309852406	1001	15412
14.28318166732788	15	112.44444	27.345978	150.0	62.0	112.44444444444444	27.345977202063974	1012	16424
14.571823120117188	16	146.14285	44.79614	200.0	66.0	146.14285714285714	44.79613685967821	1023	17447
14.834227561950684	17	166.83333	29.728868	200.0	121.0	166.83333333333334	29.72886737761053	1001	18448
15.16015625	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	19648
15.492280721664429	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	20848
36.9042546749115	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22048
37.273829221725464	21	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	23223
37.672929763793945	22	190.16667	21.988	200.0	141.0	190.16666666666666	21.988001778747932	1141	24364
38.06592679023743	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25564
38.463746070861816	24	196.0	4.041452	200.0	191.0	196.0	4.041451884327381	1176	26740
38.79263091087341	25	176.0	26.0832	200.0	136.0	176.0	26.083200212652844	1056	27796
39.125404834747314	26	179.5	20.50813	200.0	143.0	179.5	20.508128469788105	1077	28873
39.47103500366211	27	179.33333	28.81936	200.0	119.0	179.33333333333334	28.819360776317637	1076	29949
39.81989073753357	28	161.57143	46.95851	200.0	84.0	161.57142857142858	46.958514039696006	1131	31080
40.10628962516785	29	183.16667	27.11959	200.0	127.0	183.16666666666666	27.11959111458398	1099	32179
53.45034337043762	30	148.28572	46.689594	200.0	70.0	148.28571428571428	46.68959592186399	1038	33217
53.77317500114441	31	196.5	7.826238	200.0	179.0	196.5	7.826237921249264	1179	34396
54.15341782569885	32	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	35569
54.566123485565186	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36769
54.9127082824707	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37969
55.24466419219971	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	39169
55.55662751197815	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40369
55.886794567108154	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41569
56.28161144256592	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42769
56.714022636413574	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43969
