Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7525150775909424	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
1.2570288181304932	1	26.473684	15.940245	87.0	9.0	26.473684210526315	15.940245065317606	1006	2008
1.6756021976470947	2	40.48	24.59613	137.0	13.0	40.48	24.596129776857172	1012	3020
2.0426037311553955	3	53.7	20.966877	110.0	19.0	53.7	20.96687864227768	1074	4094
2.463226318359375	4	65.875	24.879396	117.0	30.0	65.875	24.879396596380708	1054	5148
2.8653008937835693	5	85.75	45.745903	174.0	26.0	85.75	45.745901455758855	1029	6177
3.236680030822754	6	98.90909	42.21903	151.0	42.0	98.9090909090909	42.21902747567423	1088	7265
3.713569164276123	7	138.25	41.769455	189.0	59.0	138.25	41.76945654422619	1106	8371
4.142090082168579	8	135.875	37.51479	200.0	82.0	135.875	37.51478875057142	1087	9458
4.5087385177612305	9	135.125	39.94195	200.0	73.0	135.125	39.941950065063175	1081	10539
4.794731140136719	10	178.5	22.68443	200.0	145.0	178.5	22.684429314693666	1071	11610
5.1165220737457275	11	172.66667	38.930138	200.0	110.0	172.66666666666666	38.930136855083816	1036	12646
5.641010522842407	12	185.16667	31.84555	200.0	114.0	185.16666666666666	31.845547395026657	1111	13757
6.124135255813599	13	184.5	34.659054	200.0	107.0	184.5	34.659053651246744	1107	14864
6.572584390640259	14	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	16056
7.030441045761108	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	17256
7.439825534820557	16	176.83333	27.33994	200.0	134.0	176.83333333333334	27.339938226379047	1061	18317
7.900068283081055	17	190.16667	19.029947	200.0	148.0	190.16666666666666	19.029947159382466	1141	19458
8.2694673538208	18	176.66667	45.79544	200.0	75.0	176.66666666666666	45.79543888011362	1060	20518
8.729716777801514	19	186.0	30.419292	200.0	118.0	186.0	30.41929212413289	1116	21634
9.127830266952515	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22834
9.472403287887573	21	167.0	50.62937	200.0	67.0	167.0	50.62937223917884	1002	23836
9.937889814376831	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25036
10.496682167053223	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26236
10.973070621490479	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27436
11.43244481086731	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28636
11.890748023986816	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	29836
12.398318529129028	27	197.0	6.708204	200.0	182.0	197.0	6.708203932499369	1182	31018
12.976821422576904	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32218
13.348814964294434	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33418
13.743953227996826	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34618
14.177854299545288	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35818
14.609602689743042	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	37018
15.04707646369934	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	38218
15.60387372970581	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	39418
16.049071788787842	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40618
16.52476692199707	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41818
16.908542156219482	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	43018
17.219284772872925	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	44218
17.536456823349	39	197.83333	4.412734	200.0	188.0	197.83333333333334	4.412734098291241	1187	45405
17.867987632751465	40	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	46603
18.215510606765747	41	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	47802
18.74361777305603	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	49002
19.119991779327393	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	50202
19.539392948150635	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	51402
20.06451964378357	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	52602
20.576591730117798	46	194.33333	12.671051	200.0	166.0	194.33333333333334	12.671051872498808	1166	53768
20.961625576019287	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54968
21.574957132339478	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	56168
22.100573301315308	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	57368
22.561977863311768	50	189.16667	16.697472	200.0	156.0	189.16666666666666	16.697471531808507	1135	58503
23.074130058288574	51	191.5	19.006578	200.0	149.0	191.5	19.00657780874821	1149	59652
23.623697757720947	52	192.83333	16.025154	200.0	157.0	192.83333333333334	16.02515383874849	1157	60809
24.218350172042847	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	62009
24.755241632461548	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	63209
25.216376304626465	55	185.0	18.330303	200.0	158.0	185.0	18.33030277982336	1110	64319
25.568279504776	56	185.16667	21.137775	200.0	148.0	185.16666666666666	21.137775558358914	1111	65430
25.890947103500366	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	66630
26.207504272460938	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67830
26.5618999004364	59	193.83333	6.693695	200.0	183.0	193.83333333333334	6.693695209341067	1163	68993
26.859130144119263	60	175.66667	29.623566	200.0	119.0	175.66666666666666	29.623564193991843	1054	70047
27.27184247970581	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71247
27.73733615875244	62	198.0	3.3166249	200.0	191.0	198.0	3.3166247903554	1188	72435
28.24363398551941	63	188.33333	26.087461	200.0	130.0	188.33333333333334	26.087459737497547	1130	73565
28.730787992477417	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	74765
29.263171672821045	65	191.66667	17.326921	200.0	153.0	191.66666666666666	17.326921891156037	1150	75915
29.749058961868286	66	188.33333	26.08746	200.0	130.0	188.33333333333334	26.087459737497547	1130	77045
30.220707178115845	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	78245
30.574891328811646	68	192.5	16.77051	200.0	155.0	192.5	16.77050983124842	1155	79400
31.036138772964478	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	80600
31.500834941864014	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	81800
32.020320892333984	71	178.33333	21.929178	200.0	150.0	178.33333333333334	21.9291789378647	1070	82870
32.528356075286865	72	189.66667	14.659089	200.0	167.0	189.66666666666666	14.659088951530682	1138	84008
32.90100073814392	73	192.16667	17.515867	200.0	153.0	192.16666666666666	17.515865823748353	1153	85161
33.40563488006592	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	86361
33.88791060447693	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	87561
34.35159182548523	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	88761
34.86333346366882	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	89961
35.22530794143677	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	91161
35.58820724487305	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	92361
35.99369430541992	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	93561
36.37154722213745	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	94761
36.70960021018982	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	95961
37.0344557762146	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	97161
37.44000554084778	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	98361
37.88101387023926	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	99561
38.207260847091675	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	100761
38.55184578895569	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	101961
38.867226362228394	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	103161
39.27682375907898	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	104361
39.718157052993774	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	105561
40.11097764968872	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	106761
40.54189658164978	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	107961
40.938671350479126	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	109161
41.36236047744751	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	110361
41.88058018684387	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	111561
42.28647541999817	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	112761
42.61570191383362	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	113961
42.92766356468201	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	115161
43.22337102890015	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	116361
